개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
대산연립야외운동기구,대산연립,기타,연중무휴,00:00,23:59,00:00,23:59,N,,,,,,,,상시개방,,충청남도 예산군 예산읍 금오대로 159,,예산읍행정복지센터,총무팀,041-339-8981,,36.6881641,126.8432927,2024-08-07,4610000,충청남도 예산군
계룡문화예술의전당,예술의전당,다목적실,연중무휴,08:00,22:00,08:00,22:00,Y,4,80000,4,80000,200,497,분장실+연습실 등,"인터넷,방문",https://gyeryong.go.kr/ac/,충청남도 계룡시 엄사면 문화로 31,충청남도 계룡시 엄사면 유동리 295-1,계룡시청,공공시설사업소,042-840-3714,https://gyeryong.go.kr/ac/,36.2729240864,127.2341480878,2023-07-07,5580000,충청남도 계룡시
계룡종합운동장,종합운동장,다목적경기장,연중무휴,06:00,22:00,06:00,22:00,Y,4,195000,4,195000,15000,28428,선수대기실+귀빈실 등,"인터넷,방문",https://gyeryong.go.kr/ac/,충청남도 계룡시 엄사면 계백로 2967,충청남도 계룡시 엄사면 유동리 279-2,계룡시청,공공시설사업소,042-840-3714,https://gyeryong.go.kr/ac/,36.2724276083,127.2316348367,2023-07-07,5580000,충청남도 계룡시
이도작은도서관 문화사랑방,이도작은도서관,강의실,금,10:00,16:00,10:00,16:00,N,,,,,10,8,빔프로젝터+노트북+책상 6개+의자 10개,홈페이지,https://www.donghaelib.go.kr,강원특별자치도 동해시 이원길 151,강원특별자치도 동해시 이도동 252,강원특별자치도 동해시청,평생학습과,033-521-5163,https://www.donghaelib.go.kr,37.4800481,129.1088461,2025-07-15,4211000,강원특별자치도 동해시
무릉작은도서관 문화사랑방,무릉작은도서관,강의실,금,10:00,16:00,10:00,16:00,N,,,,,10,8,빔프로젝터+노트북+책상 6개+의자 10개,홈페이지,https://www.donghaelib.go.kr,강원특별자치도 동해시 무릉1길 4,강원특별자치도 동해시 이로동 183,강원특별자치도 동해시청,평생학습과,033-534-8811,https://www.donghaelib.go.kr,37.48827523,129.0683324,2025-07-15,4211000,강원특별자치도 동해시
등대작은도서관 문화사랑방,등대작은도서관,강의실,금,10:00,16:00,10:00,16:00,N,,,,,15,10,빔프로젝터+노트북+책상 6개+의자 15개,홈페이지,https://www.donghaelib.go.kr,강원특별자치도 동해시 논골길 78,강원특별자치도 동해시 묵호진동 1-44,강원특별자치도 동해시청,평생학습과,033-535-5162,https://www.donghaelib.go.kr,37.55870398,129.1142609,2025-07-15,4211000,강원특별자치도 동해시
교직원콘도,교직원콘도,기타,"연중무휴 이용가능(단, 설 연휴/추석 기간은 제외)",15:00,11:00,15:00,11:00,Y,0,40000,0,5000,7,39.6,,온라인예약시스템,,경상북도 포항시 북구 흥해읍 해안로 1252,,대구교육해양수련원,총무부,054-613-5900,http://www.dgsea.or.kr,36.1246127,129.4053581,2025-07-15,7240260,대구광역시교육청 대구교육해양수련원
야영텐트,야영텐트,캠핑장,"수련과정 수련원학생 이용가능(단, 수련이용지정 외 기간은 제외)",17:00,11:00,14:00,11:00,N,0,0,0,0,5,9,,온라인예약시스템,,경상북도 포항시 북구 흥해읍 해안로 1252,,대구교육해양수련원,운영부,054-613-5923,http://www.dgsea.or.kr,36.1246127,129.4053581,2025-07-15,7240260,대구광역시교육청 대구교육해양수련원
연산6동행정복지센터 3층 회의실,연산6동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,30,,,,,부산광역시 연제구 쌍미천로52번길 2(연산동),부산광역시 연제구 연산동 2149-2,부산광역시 연제구청,연산6동행정복지센터,051-665-5892,,35.17745711,129.0896601,2025-07-14,3370000,부산광역시 연제구
연산8동행정복지센터 2층 회의실,연산8동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,50,,,,,부산광역시 연제구 과정로251번길 33(연산동),부산광역시 연제구 연산동 408-20,부산광역시 연제구청,연산8동행정복지센터,051-665-5911,,35.187162,129.100997,2025-07-14,3370000,부산광역시 연제구
연산8동행정복지센터 3층 회의실,연산8동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,20,,,,,부산광역시 연제구 과정로251번길 33(연산동),부산광역시 연제구 연산동 408-20,부산광역시 연제구청,연산8동행정복지센터,051-665-5911,,35.187162,129.100997,2025-07-14,3370000,부산광역시 연제구
연산9동행정복지센터 3층 회의실,연산9동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,100,,,,,부산광역시 연제구 과정로164번길 38(연산동),부산광역시 연제구 연산동 475-1,부산광역시 연제구청,연산9동행정복지센터,051-665-5932,,35.18590316,129.1093819,2025-07-14,3370000,부산광역시 연제구
연산9동행정복지센터 3층 회의실,연산9동행정복지센터,회의실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,20,,,,,부산광역시 연제구 과정로164번길 38(연산동),부산광역시 연제구 연산동 475-1,부산광역시 연제구청,연산9동행정복지센터,051-665-5932,,35.18590316,129.1093819,2025-07-14,3370000,부산광역시 연제구
연제구복합문화센터 5층 강당,연제구복합문화센터,강당,토+일+공휴일,09:00,18:00,00:00,00:00,Y,4,80000,,,150,234,,방문+팩스,,부산광역시 연제구 거제대로 180(거제동),부산광역시 연제구 거제동 581-1,부산광역시 연제구청,문화체육과,051-665-4065,,35.18428424,129.0712012,2025-07-14,3370000,부산광역시 연제구
삼산풋살경기장(평일),삼산풋살경기장,풋살경기장,월+1월 1일+설 당일+추석 당일,08:00,22:00,06:00,22:00,Y,1,15000,1,15000,,,야간라이트,인터넷,,울산광역시 남구 화합로224번길 27,울산광역시 남구 삼산동 1534,울산광역시 남구도시관리공단,,052-226-0962,https://www.uncmc.or.kr/portal/index.ulsan,35.54455171,129.3428885,2025-07-10,3700000,울산광역시 남구
삼산풋살경기장(주말),삼산풋살경기장,풋살경기장,월+1월 1일+설 당일+추석 당일,08:00,22:00,06:00,22:00,Y,1,20000,1,20000,,,야간라이트,인터넷,,울산광역시 남구 화합로224번길 27,울산광역시 남구 삼산동 1534,울산광역시 남구도시관리공단,,052-226-0962,https://www.uncmc.or.kr/portal/index.ulsan,35.54455171,129.3428885,2025-07-10,3700000,울산광역시 남구
남산풋살경기장(평일),남산풋살경기장,풋살경기장,1월 1일+설 당일+추석 당일,06:00,22:00,06:00,22:00,Y,1,15000,1,15000,,,야간라이트,인터넷,,울산광역시 남구 은월로 74-12,울산광역시 남구 신정동 산112-1,울산광역시 남구도시관리공단,,052-226-0962,https://www.uncmc.or.kr/portal/index.ulsan,35.53972786,129.2973293,2025-07-10,3700000,울산광역시 남구
남산풋살경기장(주말),남산풋살경기장,풋살경기장,1월 1일+설 당일+추석 당일,06:00,22:00,06:00,22:00,Y,1,20000,1,20000,,,야간라이트,인터넷,,울산광역시 남구 은월로 74-12,울산광역시 남구 신정동 산112-1,울산광역시 남구도시관리공단,,052-226-0962,https://www.uncmc.or.kr/portal/index.ulsan,35.53972786,129.2973293,2025-07-10,3700000,울산광역시 남구
"장생포풋살경기장(평일,하절기)",장생포풋살경기장,풋살경기장,월+1월 1일+설 당일+추석 당일,06:00,22:00,06:00,22:00,Y,1,15000,1,15000,,,야간라이트,인터넷,,울산광역시 남구 장생포고래로 244,울산광역시 남구 매암동 139-29,울산광역시 남구도시관리공단,,052-226-0962,https://www.uncmc.or.kr/portal/index.ulsan,35.50273782,129.380790,2025-07-10,3700000,울산광역시 남구
"장생포풋살경기장(평일,동절기)",장생포풋살경기장,풋살경기장,월+1월 1일+설 당일+추석 당일,08:00,22:00,08:00,22:00,Y,1,15000,1,15000,,,야간라이트,인터넷,,울산광역시 남구 장생포고래로 244,울산광역시 남구 매암동 139-29,울산광역시 남구도시관리공단,,052-226-0962,https://www.uncmc.or.kr/portal/index.ulsan,35.50273782,129.380790,2025-07-10,3700000,울산광역시 남구
대덕면복지회관 헬스장,대덕면복지회관,체육관,일+공휴일,13:00,22:00,13:00,18:00,Y,,(1개월)30000원+(6개월)100000원,,,20,985,샤워실,현장,,경상북도 김천시 대덕면 남김천대로 721,경상북도 김천시 대덕면 관기리 387-2,대덕면행정복지센터,,054-421-2278,,35.918001,127.969022,2025-06-09,5060000,경상북도 김천시
백수문학관 세미나실,백수문학관,다목적실,월+1월1일+설 당일+추석 당일,09:00,18:00,09:00,18:00,Y,,,,,,,,,,경상북도 김천시 대항면 직지사길 118-18,경상북도 김천시 대항면 운수리 91,김천시 시설관리공단,문화홍보실,054-436-6834,https://gc.go.kr/baegsu/main.do,36.117588,128.011135,2025-06-09,5060000,경상북도 김천시
빗내농악전수관 연습장+공연장,빗내농악전수관,다목적실,토+일+공휴일,09:00,18:00,00:00,00:00,Y,,,,,,,,,,경상북도 김천시 개령면 빗내길 118,경상북도 김천시 개령면 광천리 519,경상북도 김천시청,문화홍보실,054-420-6438,https://www.gc.go.kr/hwangak/main.do,36.186983,128.213507,2025-06-09,5060000,경상북도 김천시
사명대사공원 연회실+접견실,사명대사공원,다목적실,연중무휴,09:00,18:00,09:00,18:00,Y,4,"(평일)50000원+(주말,공휴일)60000원",0.5,6250+7500,20,144,,인터넷,,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 운수리 103,김천시 시설관리공단,관광진흥과,054-421-1631,https://www.gc.go.kr/Sa-myeong/main.tc,36.117093,128.0081803,2025-06-09,5060000,경상북도 김천시
사명대사공원 다목적실,사명대사공원,다목적실,연중무휴,09:00,18:00,09:00,18:00,Y,4,"(평일)40000원+(주말,공휴일)48000원",0.5,5000+6000,20,126,,인터넷,,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 운수리 103,김천시 시설관리공단,관광진흥과,054-421-1631,https://www.gc.go.kr/Sa-myeong/main.tc,36.117093,128.0081803,2025-06-09,5060000,경상북도 김천시
사명대사공원 잔디광장,사명대사공원,기타,연중무휴,09:00,18:00,09:00,18:00,N,4,,0.5,,50,940,,인터넷,,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 운수리 103,김천시 시설관리공단,관광진흥과,054-421-1631,https://www.gc.go.kr/Sa-myeong/main.tc,36.117093,128.0081803,2025-06-09,5060000,경상북도 김천시
사명대사공원 연회실+접견실,사명대사공원,다목적실,연중무휴,09:00,18:00,09:00,18:00,Y,4,"(평일)50000원+(주말,공휴일)60000원",1,6250+7500,20,144,,인터넷,,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 운수리 103,김천시 시설관리공단,관광진흥과,054-421-1631,https://www.gc.go.kr/Sa-myeong/main.tc,36.117093,128.0081803,2025-06-09,5060000,경상북도 김천시
사명대사공원 다목적실,사명대사공원,다목적실,연중무휴,09:00,18:00,09:00,18:00,Y,4,"(평일)40000원+(주말,공휴일)48000원",1,5000+10000,20,126,,인터넷,,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 운수리 103,김천시 시설관리공단,관광진흥과,054-421-1631,https://www.gc.go.kr/Sa-myeong/main.tc,36.117093,128.0081803,2025-06-09,5060000,경상북도 김천시
사명대사공원 잔디광장,사명대사공원,기타,연중무휴,09:00,18:00,09:00,18:00,N,4,,1,,50,940,,인터넷,,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 운수리 103,김천시 시설관리공단,관광진흥과,054-421-1631,https://www.gc.go.kr/Sa-myeong/main.tc,36.117093,128.0081803,2025-06-09,5060000,경상북도 김천시
아포읍행정복지센터 풋살장,아포종합복지관,풋살경기장,화+설 연휴+추석 연휴,07:30,21:00,07:30,21:00,Y,2,40000,0,0,20,1030,,인터넷,,경상북도 김천시 아포읍 국사길 75,경상북도 김천시 아포읍 국사리 138-4,아포읍행정복지센터,,054-421-2011,http://www.eshare.go.kr,36.15977442,128.2541622,2025-06-09,5060000,경상북도 김천시
양금동 평생학습교실,양금동행정복지센터,다목적실,목+금+토+일+공휴일,10:00,18:00,00:00,00:00,N,,,,,30,199,,방문신청,,경상북도 김천시 강변로 178 (황금동),경상북도 김천시 황금동 129-14,양금동행정복지센터,맞춤형복지팀,054-432-2516,https://www.gc.go.kr/district/yanggeum/main.do,36.110466,128.1233943,2025-06-09,5060000,경상북도 김천시
증산수도계곡 오토캠핑장,증산수도계곡,캠핑장,연중무휴,00:00,23:59,00:00,23:59,Y,24,(성수기)35000원+(비수기)28000원,0,0,27,8200,샤워실,인터넷,,경상북도 김천시 증산면 수도길 25,경상북도 김천시 증산면 평촌리 188-2,김천시 시설관리공단,관광진흥과,054-434-2565,https://www.gc.go.kr/sudo/main.do,35.898873,128.020722,2025-06-09,5060000,경상북도 김천시
증산수도계곡 오토캠핑장,증산수도계곡캠핑장,캠핑장,연중무휴,00:00,23:59,00:00,23:59,Y,24,(성수기)35000원+(비수기)25000원,1,2000,135,8200,샤워실,인터넷,,경상북도 김천시 증산면 수도길 25,경상북도 김천시 증산면 평촌리 188-2,김천시 시설관리공단,관광진흥과,054-421-1645,https://www.gc.go.kr/sudo/main.do,35.898873,128.020722,2025-06-09,5060000,경상북도 김천시
지례면 복지회관(목욕탕),지례면 복지회관,다목적실,월+화+금+토+일+공휴일,08:00,16:00,00:00,00:00,Y,8,3000,,,,205.06,,방문,,경상북도 김천시 지례면 상부길 96,경상북도 김천시 지례면 상부리 642,지례면행정복지센터,,054-421-2237,,35.984416,128.0275716,2025-06-09,5060000,경상북도 김천시
황악예술체험촌 강의실,황악예술체험촌,다목적실,월+1월1일+설 당일+추석 당일,09:00,18:00,09:00,18:00,Y,,,,,,,,,,경상북도 김천시 봉산면 봉산로 524-13,경상북도 김천시 봉산면 신암리 132,경상북도 김천시청,문화홍보실,054-430-2194,https://www.gc.go.kr/hwangak/main.do,36.163131,128.014617,2025-06-09,5060000,경상북도 김천시
행복드림종합사회복지관 강당,행복드림종합사회복지관,강당,일+공휴일,09:00,18:00,09:00,13:00,N,,,,,50,120.59,음향기기+빔프로젝트+냉난방,방문+전화,,광주광역시 광산구 용아로379번길 25-2,광주광역시 광산구 산정동 1052,광주광역시 광산구청,복지정책과,062-960-9130,www.gwangsan.go.kr,35.17551176,126.8031791,2025-06-10,3630000,광주광역시 광산구
평동 행정복지센터 공유뜨락(행복물품공유방),평동 행정복지센터,기타,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,10,37.44,테이블+의자+공유물품(공구류+캠핑장비+행사용품),방문+전화,,광주광역시 광산구 평동로 790,광주광역시 광산구 옥동 236-3,광주광역시 광산구청,평동 행정복지센터,062-960-6484,www.gwangsan.go.kr,35.12452441,126.7604342,2025-06-10,3630000,광주광역시 광산구
하남동 행정복지센터 다목적실(2층),하남동 행정복지센터,다목적실,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,100,288.2,음향기+빔프로젝트+단상+사회대+의자+탁자,방문+전화,,광주광역시 광산구 하남대로54번길 15,광주광역시 광산구 하남동 662,광주광역시 광산구청,하남동 행정복지센터,062-960-7815,www.gwangsan.go.kr,35.17954464,126.8000112,2025-06-10,3630000,광주광역시 광산구
하남동 행정복지센터 다락방,하남동 행정복지센터,기타,토+일+공휴일,09:00,18:00,00:00,00:00,N,,,,,15,20,탁자+의자,방문+전화,,광주광역시 광산구 하남대로54번길 15,광주광역시 광산구 하남동 662,광주광역시 광산구청,하남동 행정복지센터,062-960-7815,www.gwangsan.go.kr,35.17954464,126.8000112,2025-06-10,3630000,광주광역시 광산구
제천어울림체육센터 수중운동실,제천어울림체육센터,기타,월+일+공휴일,09:00,18:00,09:00,16:00,Y,1,5000,1,,1,68.62,수중리프트+부력기구 6종,방문,,충청북도 제천시 관전로 70,충청북도 제천시 신백동 412,충청북도 제천시청 시설관리사업소,,043-653-9993,https://jcfmc.jecheon.go.kr,37.130652,128.229932,2025-07-01,4400000,충청북도 제천시
